ID,WindCode,StartDate,EndDate
3221,002853.SZ,20170310,20751231
3222,300620.SZ,20170310,20751231
3223,603955.SH,20170310,20751231
3224,603630.SH,20170313,20751231
3225,603665.SH,20170313,20751231
3226,300623.SZ,20170314,20751231
3227,603903.SH,20170314,20751231
3228,603960.SH,20170314,20751231
3229,300622.SZ,20170315,20751231
3230,603811.SH,20170315,20751231
3231,300621.SZ,20170316,20751231
3232,300625.SZ,20170317,20751231
3233,300628.SZ,20170317,20751231
3234,603179.SH,20170317,20751231
3235,603517.SH,20170317,20751231
3236,002856.SZ,20170320,20751231
3237,300626.SZ,20170320,20751231
3238,603133.SH,20170320,20751231
3239,002855.SZ,20170321,20751231
3240,300627.SZ,20170321,20751231
3241,603656.SH,20170321,20751231
3242,002857.SZ,20170323,20751231
3243,300631.SZ,20170323,20751231
3244,002774.SZ,20170324,20751231
3245,002858.SZ,20170324,20751231
3246,300629.SZ,20170324,20751231
3247,603388.SH,20170324,20751231
3248,603768.SH,20170324,20751231
3249,603717.SH,20170327,20751231
3250,300630.SZ,20170328,20751231
3251,603178.SH,20170328,20751231
3252,603833.SH,20170328,20751231
3253,601228.SH,20170329,20751231
3254,603041.SH,20170330,20751231
3255,603303.SH,20170330,20751231
3256,300635.SZ,20170331,20751231
3257,300636.SZ,20170331,20751231
3258,601200.SH,20170331,20751231
3259,603385.SH,20170405,20751231
3260,300632.SZ,20170406,20751231
3261,300633.SZ,20170406,20751231
3262,603586.SH,20170406,20751231
3263,002859.SZ,20170407,20751231
3264,603538.SH,20170407,20751231
3265,603078.SH,20170410,20751231
3266,603906.SH,20170410,20751231
3267,002862.SZ,20170411,20751231
3268,002860.SZ,20170412,20751231
3269,300637.SZ,20170412,20751231
3270,300639.SZ,20170412,20751231
3271,601366.SH,20170412,20751231
3272,002861.SZ,20170413,20751231
3273,300638.SZ,20170413,20751231
3274,603797.SH,20170413,20751231
3275,603050.SH,20170414,20751231
3276,603826.SH,20170414,20751231
3277,300604.SZ,20170417,20751231
3278,300640.SZ,20170417,20751231
3279,002863.SZ,20170418,20751231
3280,300641.SZ,20170418,20751231
3281,603225.SH,20170418,20751231
3282,603081.SH,20170420,20751231
3283,603803.SH,20170420,20751231
3284,300554.SZ,20170421,20751231
3285,300642.SZ,20170421,20751231
3286,300645.SZ,20170421,20751231
3287,603139.SH,20170421,20751231
3288,603232.SH,20170421,20751231
3289,002865.SZ,20170425,20751231
3290,300648.SZ,20170425,20751231
3291,603096.SH,20170425,20751231
3292,002866.SZ,20170426,20751231
3293,300514.SZ,20170426,20751231
3294,603920.SH,20170426,20751231
3295,002867.SZ,20170427,20751231
3296,603787.SH,20170427,20751231
3297,603320.SH,20170502,20751231
3298,002868.SZ,20170503,20751231
3299,300647.SZ,20170503,20751231
3300,300650.SZ,20170503,20751231
3301,603505.SH,20170503,20751231
3302,603501.SH,20170504,20751231
3303,300643.SZ,20170505,20751231
3304,300649.SZ,20170505,20751231
3305,603985.SH,20170505,20751231
3306,300651.SZ,20170509,20751231
3307,603229.SH,20170509,20751231
3308,603728.SH,20170509,20751231
3309,603896.SH,20170510,20751231
3310,603926.SH,20170510,20751231
3311,002871.SZ,20170511,20751231
3312,603086.SH,20170511,20751231
3313,603113.SH,20170511,20751231
3314,603180.SH,20170512,20751231
3315,002869.SZ,20170515,20751231
3316,002870.SZ,20170515,20751231
3317,601952.SH,20170515,20751231
3318,300652.SZ,20170516,20751231
3319,300653.SZ,20170516,20751231
3320,603488.SH,20170516,20751231
3321,603269.SH,20170517,20751231
3322,603758.SH,20170517,20751231
3323,002872.SZ,20170519,20751231
3324,002873.SZ,20170519,20751231
3325,300656.SZ,20170519,20751231
3326,603197.SH,20170519,20751231
3327,603383.SH,20170522,20751231
3328,300655.SZ,20170523,20751231
3329,300657.SZ,20170523,20751231
3330,603855.SH,20170524,20751231
3331,002876.SZ,20170525,20751231
3332,603580.SH,20170525,20751231
3333,300659.SZ,20170526,20751231
3334,603196.SH,20170531,20751231
3335,002875.SZ,20170601,20751231
3336,603200.SH,20170601,20751231
3337,300658.SZ,20170602,20751231
3338,300660.SZ,20170602,20751231
3339,603042.SH,20170602,20751231
3340,002877.SZ,20170605,20751231
3341,002878.SZ,20170606,20751231
3342,300661.SZ,20170606,20751231
3343,603496.SH,20170607,20751231
3344,300662.SZ,20170608,20751231
3345,300663.SZ,20170608,20751231
3346,300665.SZ,20170613,20751231
3347,603536.SH,20170613,20751231
3348,603767.SH,20170613,20751231
3349,603879.SH,20170614,20751231
3350,300666.SZ,20170615,20751231
3351,603226.SH,20170615,20751231
3352,603980.SH,20170615,20751231
3353,002880.SZ,20170616,20751231
3354,603326.SH,20170616,20751231
3355,300667.SZ,20170619,20751231
3356,300668.SZ,20170619,20751231
3357,603316.SH,20170619,20751231
3358,002883.SZ,20170620,20751231
3359,603335.SH,20170620,20751231
3360,603679.SH,20170621,20751231
3361,002881.SZ,20170622,20751231
3362,603380.SH,20170622,20751231
3363,601878.SH,20170626,20751231
3364,002885.SZ,20170627,20751231
3365,002886.SZ,20170627,20751231
3366,603043.SH,20170627,20751231
3367,603286.SH,20170627,20751231
3368,603938.SH,20170628,20751231
3369,300669.SZ,20170629,20751231
3370,603801.SH,20170630,20751231
3371,300670.SZ,20170703,20751231
3372,603617.SH,20170703,20751231
3373,300671.SZ,20170705,20751231
3374,603331.SH,20170705,20751231
3375,603933.SH,20170706,20751231
3376,002879.SZ,20170707,20751231
3377,603305.SH,20170710,20751231
3378,002884.SZ,20170711,20751231
3379,300673.SZ,20170711,20751231
3380,603757.SH,20170711,20751231
3381,300672.SZ,20170712,20751231
3382,603595.SH,20170712,20751231
3383,300676.SZ,20170714,20751231
3384,002882.SZ,20170717,20751231
3385,603387.SH,20170717,20751231
3386,603612.SH,20170718,20751231
3387,300675.SZ,20170719,20751231
3388,603707.SH,20170719,20751231
3389,601619.SH,20170720,20751231
3390,002888.SZ,20170721,20751231
3391,300677.SZ,20170721,20751231
3392,603676.SH,20170721,20751231
3393,300680.SZ,20170725,20751231
3394,300681.SZ,20170725,20751231
3395,300678.SZ,20170728,20751231
3396,603063.SH,20170728,20751231
3397,603730.SH,20170728,20751231
3398,002889.SZ,20170731,20751231
3399,300679.SZ,20170731,20751231
3400,603233.SH,20170731,20751231
3401,002887.SZ,20170801,20751231
3402,300682.SZ,20170801,20751231
3403,603357.SH,20170801,20751231
3404,002890.SZ,20170802,20751231
3405,300685.SZ,20170802,20751231
3406,603825.SH,20170802,20751231
3407,603860.SH,20170802,20751231
3408,300687.SZ,20170803,20751231
3409,300686.SZ,20170804,20751231
3410,603880.SH,20170807,20751231
3411,603978.SH,20170807,20751231
3412,300683.SZ,20170808,20751231
3413,300690.SZ,20170808,20751231
3414,603535.SH,20170808,20751231
3415,300689.SZ,20170809,20751231
3416,603458.SH,20170809,20751231
3417,300688.SZ,20170810,20751231
3418,603602.SH,20170810,20751231
3419,300691.SZ,20170811,20751231
3420,603721.SH,20170811,20751231
3421,601326.SH,20170816,20751231
3422,002892.SZ,20170817,20751231
3423,603776.SH,20170817,20751231
3424,603129.SH,20170818,20751231
3425,603557.SH,20170818,20751231
3426,002891.SZ,20170821,20751231
3427,300692.SZ,20170821,20751231
3428,601949.SH,20170821,20751231
3429,300693.SZ,20170822,20751231
3430,300696.SZ,20170822,20751231
3431,603976.SH,20170822,20751231
3432,603079.SH,20170823,20751231
3433,603181.SH,20170824,20751231
3434,002895.SZ,20170825,20751231
3435,603127.SH,20170825,20751231
3436,002896.SZ,20170829,20751231
3437,300698.SZ,20170831,20751231
3438,300699.SZ,20170901,20751231
3439,603359.SH,20170901,20751231
3440,603500.SH,20170904,20751231
3441,603183.SH,20170905,20751231
3442,603725.SH,20170906,20751231
3443,002897.SZ,20170907,20751231
3444,300697.SZ,20170907,20751231
3445,603527.SH,20170907,20751231
3446,300695.SZ,20170908,20751231
3447,603882.SH,20170908,20751231
3448,603277.SH,20170911,20751231
3449,002898.SZ,20170912,20751231
3450,300700.SZ,20170912,20751231
3451,603386.SH,20170912,20751231
3452,603648.SH,20170913,20751231
3453,002893.SZ,20170915,20751231
3454,002899.SZ,20170915,20751231
3455,300701.SZ,20170915,20751231
3456,603321.SH,20170915,20751231
3457,603813.SH,20170918,20751231
3458,300702.SZ,20170919,20751231
3459,300703.SZ,20170919,20751231
3460,603106.SH,20170920,20751231
3461,603055.SH,20170921,20751231
3462,603533.SH,20170921,20751231
3463,002900.SZ,20170922,20751231
3464,002901.SZ,20170922,20751231
3465,603963.SH,20170922,20751231
3466,603157.SH,20170925,20751231
3467,300654.SZ,20170926,20751231
3468,300706.SZ,20170926,20751231
3469,603363.SH,20170926,20751231
3470,603136.SH,20170927,20751231
3471,603378.SH,20170928,20751231
3472,002902.SZ,20170929,20751231
3473,601086.SH,20170929,20751231
3474,603367.SH,20170929,20751231
3475,300705.SZ,20171010,20751231
3476,300707.SZ,20171010,20751231
3477,603103.SH,20171012,20751231
3478,002903.SZ,20171013,20751231
3479,002906.SZ,20171013,20751231
3480,603110.SH,20171013,20751231
3481,002905.SZ,20171016,20751231
3482,300708.SZ,20171016,20751231
3483,603499.SH,20171016,20751231
3484,603829.SH,20171017,20751231
3485,603396.SH,20171018,20751231
3486,300709.SZ,20171019,20751231
3487,300710.SZ,20171019,20751231
3488,002907.SZ,20171020,20751231
3489,002908.SZ,20171020,20751231
3490,603466.SH,20171020,20751231
3491,603683.SH,20171020,20751231
3492,603922.SH,20171023,20751231
3493,601108.SH,20171024,20751231
3494,603607.SH,20171025,20751231
3495,603722.SH,20171025,20751231
3496,002909.SZ,20171026,20751231
3497,300715.SZ,20171026,20751231
3498,603260.SH,20171030,20751231
3499,002910.SZ,20171031,20751231
3500,300712.SZ,20171031,20751231
3501,603289.SH,20171031,20751231
3502,300711.SZ,20171101,20751231
3503,300713.SZ,20171101,20751231
3504,603912.SH,20171101,20751231
3505,603937.SH,20171102,20751231
3506,603659.SH,20171103,20751231
3507,300717.SZ,20171106,20751231
3508,300718.SZ,20171106,20751231
3509,300720.SZ,20171106,20751231
3510,603507.SH,20171106,20751231
3511,603856.SH,20171106,20751231
3512,600903.SH,20171107,20751231
3513,300716.SZ,20171109,20751231
3514,300719.SZ,20171109,20751231
3515,300722.SZ,20171110,20751231
3516,300725.SZ,20171110,20751231
3517,603083.SH,20171110,20751231
3518,603916.SH,20171110,20751231
3519,603076.SH,20171113,20751231
3520,603278.SH,20171113,20751231
3521,300721.SZ,20171115,20751231
3522,603605.SH,20171115,20751231
3523,002864.SZ,20171116,20751231
3524,300723.SZ,20171116,20751231
3525,603970.SH,20171116,20751231
3526,600933.SH,20171117,20751231
3527,603619.SH,20171117,20751231
3528,603365.SH,20171120,20751231
3529,002912.SZ,20171121,20751231
3530,300726.SZ,20171121,20751231
3531,603661.SH,20171121,20751231
3532,002911.SZ,20171122,20751231
3533,601019.SH,20171122,20751231
3534,300727.SZ,20171127,20751231
3535,603685.SH,20171127,20751231
3536,603809.SH,20171128,20751231
3537,603711.SH,20171130,20751231
3538,002913.SZ,20171201,20751231
3539,300729.SZ,20171201,20751231
3540,603848.SH,20171201,20751231
3541,603917.SH,20171204,20751231
3542,002915.SZ,20171205,20751231
3543,300730.SZ,20171205,20751231
3544,002917.SZ,20171208,20751231
3545,300731.SZ,20171208,20751231
3546,300732.SZ,20171212,20751231
3547,603890.SH,20171212,20751231
3548,002916.SZ,20171213,20751231
3549,600025.SH,20171215,20751231
3550,002919.SZ,20171218,20751231
3551,603477.SH,20171218,20751231
3552,002918.SZ,20171219,20751231
3553,001965.SZ,20171225,20751231
3554,603283.SH,20171225,20751231
3555,002920.SZ,20171226,20751231
3556,002921.SZ,20171227,20751231
3557,300684.SZ,20171227,20751231
3558,002922.SZ,20171229,20751231
3559,300735.SZ,20171229,20751231
3560,603329.SH,20171229,20751231
3561,603655.SH,20171229,20751231
3562,603080.SH,20180103,20751231
3563,002923.SZ,20180105,20751231
3564,300664.SZ,20180105,20751231
3565,603161.SH,20180105,20751231
3566,300736.SZ,20180109,20751231
3567,002925.SZ,20180115,20751231
3568,300733.SZ,20180116,20751231
3569,603056.SH,20180116,20751231
3570,601828.SH,20180117,20751231
3571,300624.SZ,20180118,20751231
3572,300738.SZ,20180119,20751231
3573,603895.SH,20180122,20751231
3574,603356.SH,20180124,20751231
3575,300737.SZ,20180125,20751231
3576,601838.SH,20180131,20751231
3577,300739.SZ,20180201,20751231
3578,603506.SH,20180201,20751231
3579,603516.SH,20180202,20751231
3580,002926.SZ,20180205,20751231
3581,300644.SZ,20180206,20751231
3582,603871.SH,20180206,20751231
3583,300740.SZ,20180208,20751231
3584,603709.SH,20180208,20751231
3585,603156.SH,20180212,20751231
3586,002927.SZ,20180223,20751231
3587,603712.SH,20180226,20751231
3588,603680.SH,20180227,20751231
3589,002929.SZ,20180301,20751231
3590,300741.SZ,20180301,20751231
3591,600901.SH,20180301,20751231
3592,002928.SZ,20180302,20751231
3593,603059.SH,20180302,20751231
3594,300634.SZ,20180323,20751231
3595,600929.SH,20180326,20751231
3596,002930.SZ,20180328,20751231
3597,300504.SZ,20180330,20751231
3598,603214.SH,20180330,20751231
3599,002931.SZ,20180403,20751231
3600,603897.SH,20180410,20751231
3601,603301.SH,20180412,20751231
3602,603773.SH,20180417,20751231
3603,603876.SH,20180418,20751231
3604,603733.SH,20180420,20751231
3605,603348.SH,20180426,20751231
3606,300743.SZ,20180427,20751231
3607,603596.SH,20180427,20751231
3608,300742.SZ,20180508,20751231
3609,603259.SH,20180508,20751231
3610,603013.SH,20180509,20751231
3611,300454.SZ,20180516,20751231
3612,603045.SH,20180517,20751231
3613,300745.SZ,20180523,20751231
3614,300746.SZ,20180525,20751231
3615,603486.SH,20180528,20751231
3616,601138.SH,20180608,20751231
3617,300750.SZ,20180611,20751231
3618,601330.SH,20180611,20751231
3619,603666.SH,20180612,20751231
3620,601990.SH,20180613,20751231
3621,601066.SH,20180620,20751231
3622,603587.SH,20180622,20751231
3623,300747.SZ,20180625,20751231
3624,603650.SH,20180627,20751231
3625,603693.SH,20180703,20751231
3626,603105.SH,20180709,20751231
3627,603706.SH,20180709,20751231
3628,002932.SZ,20180710,20751231
3629,603713.SH,20180713,20751231
3630,601869.SH,20180720,20751231
3631,603657.SH,20180730,20751231
3632,601606.SH,20180806,20751231
3633,300724.SZ,20180810,20751231
3634,603590.SH,20180827,20751231
3635,002933.SZ,20180828,20751231
3636,603192.SH,20180828,20751231
3637,601068.SH,20180831,20751231
3638,002935.SZ,20180903,20751231
3639,603297.SH,20180910,20751231
3640,603790.SH,20180912,20751231
3641,603810.SH,20180917,20751231
3642,002938.SZ,20180918,20751231
3643,002936.SZ,20180919,20751231
3644,300748.SZ,20180921,20751231
3645,603583.SH,20180921,20751231
3646,300749.SZ,20180925,20751231
3647,002937.SZ,20180926,20751231
3648,601577.SH,20180926,20751231
3649,300694.SZ,20181015,20751231
3650,300760.SZ,20181016,20751231
3651,601162.SH,20181019,20751231
3652,002940.SZ,20181023,20751231
3653,002939.SZ,20181026,20751231
3654,300674.SZ,20181107,20751231
3655,300751.SZ,20181109,20751231
3656,603220.SH,20181115,20751231
3657,601319.SH,20181116,20751231
3658,002941.SZ,20181128,20751231
3659,002943.SZ,20181129,20751231
3660,603187.SH,20181129,20751231
3661,300752.SZ,20181130,20751231
3662,002942.SZ,20181205,20751231
3663,300753.SZ,20181213,20751231
3664,603629.SH,20181224,20751231
3665,300756.SZ,20181228,20751231
3666,603185.SH,20181228,20751231
3667,601860.SH,20190103,20751231
3668,300757.SZ,20190108,20751231
3669,601975.SH,20190108,20751231
3670,603121.SH,20190111,20751231
3671,002948.SZ,20190116,20751231
3672,603739.SH,20190116,20751231
3673,002945.SZ,20190117,20751231
3674,603332.SH,20190117,20751231
3675,601598.SH,20190118,20751231
3676,601298.SH,20190121,20751231
3677,603700.SH,20190122,20751231
3678,601615.SH,20190123,20751231
3679,002946.SZ,20190125,20751231
3680,300759.SZ,20190128,20751231
3681,300755.SZ,20190129,20751231
3682,603351.SH,20190130,20751231
3683,002947.SZ,20190201,20751231
3684,601865.SH,20190215,20751231
3685,300761.SZ,20190218,20751231
3686,300758.SZ,20190222,20751231
3687,603956.SH,20190222,20751231
3688,002949.SZ,20190226,20751231
3689,600928.SH,20190301,20751231
3690,002950.SZ,20190311,20751231
3691,300762.SZ,20190314,20751231
3692,002951.SZ,20190315,20751231
3693,300763.SZ,20190319,20751231
3694,300765.SZ,20190322,20751231
3695,300766.SZ,20190325,20751231
3696,002958.SZ,20190326,20751231
3697,603681.SH,20190326,20751231
3698,002952.SZ,20190328,20751231
3699,300767.SZ,20190329,20751231
3700,603379.SH,20190402,20751231
3701,300768.SZ,20190412,20751231
3702,300769.SZ,20190415,20751231
3703,603068.SH,20190415,20751231
3704,603317.SH,20190416,20751231
3705,300770.SZ,20190419,20751231
3706,300771.SZ,20190422,20751231
3707,300773.SZ,20190425,20751231
3708,300772.SZ,20190426,20751231
3709,603967.SH,20190429,20751231
3710,603697.SH,20190508,20751231
3711,002953.SZ,20190509,20751231
3712,300778.SZ,20190510,20751231
3713,603267.SH,20190515,20751231
3714,300777.SZ,20190516,20751231
3715,600989.SH,20190516,20751231
3716,300776.SZ,20190517,20751231
3717,300775.SZ,20190521,20751231
3718,300779.SZ,20190522,20751231
3719,603982.SH,20190522,20751231
3720,002955.SZ,20190523,20751231
3721,603327.SH,20190523,20751231
3722,300780.SZ,20190531,20751231
3723,300781.SZ,20190606,20751231
3724,603915.SH,20190614,20751231
3725,300782.SZ,20190618,20751231
3726,002956.SZ,20190619,20751231
3727,603217.SH,20190620,20751231
3728,300594.SZ,20190621,20751231
3729,603863.SH,20190621,20751231
3730,600968.SH,20190626,20751231
3731,603867.SH,20190627,20751231
3732,601698.SH,20190628,20751231
3733,300788.SZ,20190705,20751231
3734,601236.SH,20190705,20751231
3735,300783.SZ,20190712,20751231
3736,300785.SZ,20190715,20751231
3737,603236.SH,20190716,20751231
3738,603256.SH,20190719,20751231
3739,688001.SH,20190722,20751231
3740,688002.SH,20190722,20751231
3741,688003.SH,20190722,20751231
3742,688005.SH,20190722,20751231
3743,688006.SH,20190722,20751231
3744,688007.SH,20190722,20751231
3745,688008.SH,20190722,20751231
3746,688009.SH,20190722,20751231
3747,688010.SH,20190722,20751231
3748,688011.SH,20190722,20751231
3749,688012.SH,20190722,20751231
3750,688015.SH,20190722,20751231
3751,688016.SH,20190722,20751231
3752,688018.SH,20190722,20751231
3753,688019.SH,20190722,20751231
3754,688020.SH,20190722,20751231
3755,688022.SH,20190722,20751231
3756,688028.SH,20190722,20751231
3757,688029.SH,20190722,20751231
3758,688033.SH,20190722,20751231
3759,688066.SH,20190722,20751231
3760,688088.SH,20190722,20751231
3761,688122.SH,20190722,20751231
3762,688333.SH,20190722,20751231
3763,688388.SH,20190722,20751231
3764,300786.SZ,20190723,20751231
3765,603983.SH,20190725,20751231
3766,002957.SZ,20190726,20751231
3767,603687.SH,20190726,20751231
3768,603279.SH,20190729,20751231
3769,603613.SH,20190730,20751231
3770,002966.SZ,20190802,20751231
3771,603530.SH,20190805,20751231
3772,603662.SH,20190806,20751231
3773,688099.SH,20190808,20751231
3774,688188.SH,20190808,20751231
3775,002960.SZ,20190809,20751231
3776,603115.SH,20190809,20751231
3777,688321.SH,20190812,20751231
3778,300787.SZ,20190815,20751231
3779,002959.SZ,20190823,20751231
3780,003816.SZ,20190826,20751231
3781,603992.SH,20190826,20751231
3782,300789.SZ,20190828,20751231
3783,603755.SH,20190828,20751231
3784,603093.SH,20190830,20751231
3785,002961.SZ,20190905,20751231
3786,688168.SH,20190906,20751231
3787,603927.SH,20190909,20751231
3788,002962.SZ,20190917,20751231
3789,300790.SZ,20190920,20751231
3790,300791.SZ,20190925,20751231
3791,688116.SH,20190925,20751231
3792,300792.SZ,20190927,20751231
3793,688030.SH,20190930,20751231
3794,688036.SH,20190930,20751231
3795,688068.SH,20190930,20751231
3796,688368.SH,20191014,20751231
3797,603786.SH,20191015,20751231
3798,300793.SZ,20191018,20751231
3799,603815.SH,20191021,20751231
3800,300795.SZ,20191022,20751231
3801,002965.SZ,20191025,20751231
3802,688139.SH,20191025,20751231
3803,002963.SZ,20191028,20751231
3804,688098.SH,20191028,20751231
3805,300799.SZ,20191029,20751231
3806,601077.SH,20191029,20751231
3807,603610.SH,20191029,20751231
3808,688108.SH,20191030,20751231
3809,688366.SH,20191030,20751231
3810,688025.SH,20191031,20751231
3811,688369.SH,20191031,20751231
3812,300797.SZ,20191101,20751231
3813,688058.SH,20191101,20751231
3814,688023.SH,20191105,20751231
3815,688128.SH,20191105,20751231
3816,688199.SH,20191105,20751231
3817,688202.SH,20191105,20751231
3818,688389.SH,20191105,20751231
3819,300800.SZ,20191106,20751231
3820,688021.SH,20191106,20751231
3821,688288.SH,20191106,20751231
3822,688299.SH,20191106,20751231
3823,688363.SH,20191106,20751231
3824,002967.SZ,20191108,20751231
3825,300564.SZ,20191108,20751231
3826,688166.SH,20191108,20751231
3827,603489.SH,20191111,20751231
3828,300802.SZ,20191114,20751231
3829,300796.SZ,20191115,20751231
3830,688101.SH,20191115,20751231
3831,688300.SH,20191115,20751231
3832,300803.SZ,20191118,20751231
3833,688111.SH,20191118,20751231
3834,688138.SH,20191120,20751231
3835,300805.SZ,20191121,20751231
3836,688196.SH,20191121,20751231
3837,300798.SZ,20191122,20751231
3838,300806.SZ,20191125,20751231
3839,603390.SH,20191125,20751231
3840,601916.SH,20191126,20751231
3841,300801.SZ,20191128,20751231
3842,300808.SZ,20191129,20751231
3843,002969.SZ,20191202,20751231
3844,002968.SZ,20191203,20751231
3845,688310.SH,20191203,20751231
3846,688358.SH,20191203,20751231
3847,300809.SZ,20191204,20751231
3848,688118.SH,20191204,20751231
3849,688357.SH,20191204,20751231
3850,688399.SH,20191205,20751231
3851,300810.SZ,20191206,20751231
3852,688198.SH,20191209,20751231
3853,688258.SH,20191209,20751231
3854,601658.SH,20191210,20751231
3855,688039.SH,20191211,20751231
3856,688218.SH,20191211,20751231
3857,688037.SH,20191216,20751231
3858,002970.SZ,20191217,20751231
3859,603053.SH,20191217,20751231
3860,300807.SZ,20191219,20751231
3861,688089.SH,20191219,20751231
3862,601512.SH,20191220,20751231
3863,688123.SH,20191223,20751231
3864,603995.SH,20191224,20751231
3865,688268.SH,20191226,20751231
3866,002972.SZ,20191227,20751231
3867,300811.SZ,20191230,20751231
3868,688078.SH,20191230,20751231
3869,603109.SH,20191231,20751231
3870,002973.SZ,20200106,20751231
3871,688081.SH,20200106,20751231
3872,688181.SH,20200106,20751231
3873,300812.SZ,20200109,20751231
3874,002971.SZ,20200113,20751231
3875,300813.SZ,20200114,20751231
3876,688178.SH,20200114,20751231
3877,603551.SH,20200115,20751231
3878,601816.SH,20200116,20751231
3879,688278.SH,20200117,20751231
3880,688158.SH,20200120,20751231
3881,688100.SH,20200121,20751231
3882,688026.SH,20200122,20751231
3883,300815.SZ,20200123,20751231
3884,688159.SH,20200123,20751231
3885,688266.SH,20200123,20751231
3886,603290.SH,20200204,20751231
3887,002975.SZ,20200205,20751231
3888,688298.SH,20200205,20751231
3889,603195.SH,20200206,20751231
3890,603893.SH,20200207,20751231
3891,300816.SZ,20200210,20751231
3892,688186.SH,20200211,20751231
3893,688398.SH,20200211,20751231
3894,300818.SZ,20200212,20751231
3895,688080.SH,20200212,20751231
3896,300820.SZ,20200213,20751231
3897,688208.SH,20200213,20751231
3898,688090.SH,20200217,20751231
3899,300817.SZ,20200218,20751231
3900,688200.SH,20200218,20751231
3901,688169.SH,20200221,20751231
3902,688177.SH,20200221,20751231
3903,688233.SH,20200221,20751231
3904,603719.SH,20200224,20751231
3905,601696.SH,20200226,20751231
3906,688086.SH,20200226,20751231
3907,688396.SH,20200227,20751231
3908,603948.SH,20200302,20751231
3909,002976.SZ,20200306,20751231
3910,603949.SH,20200310,20751231
3911,300819.SZ,20200312,20751231
3912,300821.SZ,20200312,20751231
3913,300822.SZ,20200313,20751231
3914,002977.SZ,20200317,20751231
3915,300823.SZ,20200319,20751231
3916,688051.SH,20200320,20751231
3917,603221.SH,20200323,20751231
3918,688189.SH,20200326,20751231
3919,300825.SZ,20200327,20751231
3920,688228.SH,20200327,20751231
3921,300826.SZ,20200403,20751231
3922,603353.SH,20200407,20751231
3923,002979.SZ,20200408,20751231
3924,688085.SH,20200409,20751231
3925,688096.SH,20200409,20751231
3926,300827.SZ,20200410,20751231
3927,002980.SZ,20200415,20751231
3928,603095.SH,20200415,20751231
3929,688222.SH,20200416,20751231
3930,002978.SZ,20200417,20751231
3931,002981.SZ,20200417,20751231
3932,688126.SH,20200420,20751231
3933,300828.SZ,20200421,20751231
3934,603682.SH,20200421,20751231
3935,300829.SZ,20200422,20751231
3936,601609.SH,20200422,20751231
3937,002982.SZ,20200424,20751231
3938,688318.SH,20200427,20751231
3939,002983.SZ,20200428,20751231
3940,603439.SH,20200428,20751231
3941,002985.SZ,20200429,20751231
3942,603392.SH,20200429,20751231
3943,688365.SH,20200429,20751231
3944,603212.SH,20200430,20751231
3945,300830.SZ,20200506,20751231
3946,002987.SZ,20200507,20751231
3947,300831.SZ,20200507,20751231
3948,688466.SH,20200508,20751231
3949,688588.SH,20200511,20751231
3950,300832.SZ,20200512,20751231
3951,002988.SZ,20200518,20751231
3952,688566.SH,20200518,20751231
3953,688598.SH,20200518,20751231
3954,601778.SH,20200519,20751231
3955,300833.SZ,20200520,20751231
3956,688516.SH,20200521,20751231
3957,605001.SH,20200522,20751231
3958,002990.SZ,20200525,20751231
3959,300835.SZ,20200525,20751231
3960,603950.SH,20200526,20751231
3961,300836.SZ,20200528,20751231
3962,605168.SH,20200528,20751231
3963,605288.SH,20200601,20751231
3964,002986.SZ,20200602,20751231
3965,688360.SH,20200602,20751231
3966,600918.SH,20200603,20751231
3967,300837.SZ,20200605,20751231
3968,601827.SH,20200605,20751231
3969,300838.SZ,20200608,20751231
3970,601399.SH,20200608,20751231
3971,688312.SH,20200608,20751231
3972,688157.SH,20200609,20751231
3973,002989.SZ,20200610,20751231
3974,688599.SH,20200610,20751231
3975,688004.SH,20200612,20751231
3976,300841.SZ,20200616,20751231
3977,688106.SH,20200616,20751231
3978,300842.SZ,20200618,20751231
3979,605166.SH,20200618,20751231
3980,300824.SZ,20200619,20751231
3981,688505.SH,20200619,20751231
3982,688518.SH,20200622,20751231
3983,688520.SH,20200622,20751231
3984,688555.SH,20200623,20751231
3985,600956.SH,20200629,20751231
3986,603087.SH,20200629,20751231
3987,300839.SZ,20200630,20751231
3988,688558.SH,20200630,20751231
3989,300846.SZ,20200701,20751231
3990,688528.SH,20200701,20751231
3991,300843.SZ,20200702,20751231
3992,300845.SZ,20200703,20751231
3993,688600.SH,20200703,20751231
3994,688277.SH,20200707,20751231
3995,300840.SZ,20200708,20751231
3996,688377.SH,20200708,20751231
3997,688568.SH,20200708,20751231
3998,300847.SZ,20200709,20751231
3999,688027.SH,20200709,20751231
4000,300849.SZ,20200710,20751231
4001,605199.SH,20200710,20751231
4002,688060.SH,20200710,20751231
4003,300850.SZ,20200713,20751231
4004,300852.SZ,20200713,20751231
4005,688309.SH,20200714,20751231
4006,688165.SH,20200715,20751231
4007,688180.SH,20200715,20751231
4008,605108.SH,20200716,20751231
4009,688500.SH,20200716,20751231
4010,688981.SH,20200716,20751231
4011,300851.SZ,20200717,20751231
4012,688567.SH,20200717,20751231
4013,688579.SH,20200717,20751231
4014,300848.SZ,20200720,20751231
4015,688256.SH,20200720,20751231
4016,688488.SH,20200720,20751231
4017,688580.SH,20200721,20751231
4018,300856.SZ,20200722,20751231
4019,688069.SH,20200722,20751231
4020,688077.SH,20200722,20751231
4021,688336.SH,20200722,20751231
